Player_ID,Name,Nationality,Position,Minutes,PAV,PDV
360,Scotland Player 360,Scotland,FW,2904,0.47278853393218945,0.25885210075127046
361,Scotland Player 361,Scotland,FW,2887,0.46453890104664586,0.28130485947459144
362,Scotland Player 362,Scotland,FW,3005,0.44602576397710414,0.2959915170073645
363,Scotland Player 363,Scotland,FW,2995,0.43168530594541155,0.27394818318252767
364,Austria Player 364,Austria,GK,3024,0.1440227319274929,0.03776677930843286
365,Austria Player 365,Austria,GK,2811,0.20482922805093692,-0.0060445475934748265
366,Austria Player 366,Austria,GK,3033,0.1953104549712682,-0.002727500376465958
367,Austria Player 367,Austria,CB,2953,0.21719516921762272,1.1725710949870771
368,Austria Player 368,Austria,CB,3001,0.15470280942371753,1.17302276327395
369,Austria Player 369,Austria,CB,2976,0.20021412398502578,1.0788780767874435
370,Austria Player 370,Austria,CB,3010,0.16873212700847393,1.1875576785889645
371,Austria Player 371,Austria,CB,2954,0.15394336538481374,1.1603649955712578
372,Austria Player 372,Austria,FB,2962,0.24291584372791453,0.6958139134180192
373,Austria Player 373,Austria,FB,3005,0.24981289227655615,0.8545217691674635
374,Austria Player 374,Austria,FB,3185,0.24024167558150675,0.6667795044875602
375,Austria Player 375,Austria,FB,3002,0.24500622004663664,0.7850580599133979
376,Austria Player 376,Austria,DM,3002,0.18051854902576045,1.0905494145919752
377,Austria Player 377,Austria,DM,2966,0.1875147460336799,1.083653140622099
378,Austria Player 378,Austria,DM,2954,0.14426652869359902,1.0705056124713352
379,Austria Player 379,Austria,CM,3006,0.22082868127270708,0.3483530499461502
380,Austria Player 380,Austria,CM,2937,0.24036923259186926,0.37155741924199764
381,Austria Player 381,Austria,CM,3126,0.23962060833053514,0.25161899640775104
382,Austria Player 382,Austria,AM,3001,0.4952900168365143,0.2737104376751301
383,Austria Player 383,Austria,AM,2985,0.5231422926390311,0.2806331656203636
384,Austria Player 384,Austria,AM,3119,0.5098981289186798,0.28041480726703194
385,Austria Player 385,Austria,FW,2960,0.44223267916623726,0.3112038594151062
386,Austria Player 386,Austria,FW,3174,0.45215708821920003,0.35665918976639405
387,Austria Player 387,Austria,FW,3026,0.45882379699084974,0.24694420799201075
388,Austria Player 388,Austria,FW,2924,0.467972735331451,0.3399730633282605
389,Austria Player 389,Austria,FW,3082,0.44925588794243576,0.3034491859756355
390,Ukraine Player 390,Ukraine,GK,2757,0.18803630457627485,0.020833370983500556
391,Ukraine Player 391,Ukraine,GK,3003,0.19245189761679565,0.007254122094235211
392,Ukraine Player 392,Ukraine,GK,3027,0.15887614888806922,0.08371177657183083
393,Ukraine Player 393,Ukraine,CB,2972,0.17338164635032485,1.2000351638801936
394,Ukraine Player 394,Ukraine,CB,3117,0.19620019266482694,1.3245810485445482
395,Ukraine Player 395,Ukraine,CB,2881,0.15999879600351052,1.154467777171285
396,Ukraine Player 396,Ukraine,CB,2902,0.21046403069043673,1.2650276035271482
397,Ukraine Player 397,Ukraine,CB,2856,0.19336862336197164,1.2439486299396307
398,Ukraine Player 398,Ukraine,FB,2907,0.265481810428965,0.8952988254579209
399,Ukraine Player 399,Ukraine,FB,3134,0.24784316601670675,0.8405867759701872
400,Ukraine Player 400,Ukraine,FB,2990,0.22707176918327523,0.8364887889511549
401,Ukraine Player 401,Ukraine,FB,2953,0.2271551935079306,0.7345657161301651
402,Ukraine Player 402,Ukraine,DM,2921,0.1425435848730401,1.2437759201895129
403,Ukraine Player 403,Ukraine,DM,3052,0.1779959498429286,1.257482237241423
404,Ukraine Player 404,Ukraine,DM,3062,0.18345148201064435,1.1748979428885569
405,Ukraine Player 405,Ukraine,CM,2983,0.2442315838670595,0.37557680522116393
406,Ukraine Player 406,Ukraine,CM,2961,0.22897040018017242,0.23935191230550065
407,Ukraine Player 407,Ukraine,CM,3124,0.2108311586838354,0.2896277703838644
408,Ukraine Player 408,Ukraine,AM,2949,0.5507171325142114,0.23971890705901924
409,Ukraine Player 409,Ukraine,AM,2988,0.5638383366560425,0.23667477771268808
410,Ukraine Player 410,Ukraine,AM,2999,0.5542911664691443,0.1747405583341177
411,Ukraine Player 411,Ukraine,FW,2909,0.50193495882566,0.33535387180267007
412,Ukraine Player 412,Ukraine,FW,3084,0.45485708250199536,0.31927266677329674
413,Ukraine Player 413,Ukraine,FW,2997,0.4988092379231131,0.30191739883468893
414,Ukraine Player 414,Ukraine,FW,2988,0.47574850612379355,0.29908178696593773
415,Ukraine Player 415,Ukraine,FW,2957,0.541685997008976,0.28498906377740063
416,Lionel Messi,Argentina,FW,3052,1.2861213620889476,0.6095803076107451
417,Emiliano Martínez,Argentina,GK,2996,0.39713976316804606,0.02287163255054009
418,Argentina Player 418,Argentina,GK,3086,0.3029635705618595,0.022137206172516584
419,Argentina Player 419,Argentina,GK,3023,0.364763324894462,0.06457588337666444
420,Argentina Player 420,Argentina,CB,3008,0.2665581103300436,2.5503644913510324
421,Argentina Player 421,Argentina,CB,3026,0.3302098373640446,2.6049924023505713
422,Argentina Player 422,Argentina,CB,3059,0.2982373160105519,2.7373491288508958
423,Argentina Player 423,Argentina,CB,2916,0.30991136298387034,2.5279720871300055
424,Argentina Player 424,Argentina,CB,3170,0.3153846434473874,2.5630839421232023
425,Argentina Player 425,Argentina,FB,2972,0.4718728340908846,1.6888431116100007
426,Argentina Player 426,Argentina,FB,3023,0.46692210627758285,1.7042260626979553
427,Argentina Player 427,Argentina,FB,2992,0.4909722259995382,1.7357458316995948
428,Argentina Player 428,Argentina,FB,2962,0.46776039971438316,1.5947437741782087
429,Argentina Player 429,Argentina,DM,3049,0.36484677858451586,2.5197703333487405
430,Argentina Player 430,Argentina,DM,3085,0.35185594252237656,2.481943255499653
431,Argentina Player 431,Argentina,DM,3100,0.30343094865960357,2.628827079027368
432,Argentina Player 432,Argentina,CM,2865,0.4623044350447289,0.6750073720049842
433,Argentina Player 433,Argentina,CM,2850,0.45019573265250135,0.5144046168914153
434,Argentina Player 434,Argentina,CM,2983,0.4500306950074132,0.4865797555452646
435,Argentina Player 435,Argentina,AM,2968,1.1258598936813422,0.630227730017589
436,Argentina Player 436,Argentina,AM,3114,1.2449074283205832,0.5018322425894757
437,Argentina Player 437,Argentina,AM,2877,1.0662612069961228,0.5697288661122935
438,Argentina Player 438,Argentina,FW,3060,1.0601992294765668,0.5450660348200559
439,Argentina Player 439,Argentina,FW,3019,0.9614520607972109,0.5802055366488705
440,Argentina Player 440,Argentina,FW,2990,1.0034815264198265,0.6497884898223867
441,Argentina Player 441,Argentina,FW,3005,0.9130183375539227,0.5755361614888036
442,Uruguay Player 442,Uruguay,GK,2938,0.2956333029478151,0.0713433031280522
443,Uruguay Player 443,Uruguay,GK,2890,0.32014128852621443,0.047516199036720067
444,Uruguay Player 444,Uruguay,GK,2996,0.32355448913724966,0.06618770199630919
445,Uruguay Player 445,Uruguay,CB,2914,0.3136468190664093,2.4157219358532185
446,Uruguay Player 446,Uruguay,CB,2921,0.2445407860228489,2.3587265095103707
447,Uruguay Player 447,Uruguay,CB,2871,0.3442470234870241,2.4828650558515357
448,Uruguay Player 448,Uruguay,CB,3077,0.2901446990780172,2.4259305729000267
449,Uruguay Player 449,Uruguay,CB,2955,0.3214851547182875,2.3652286332294024
450,Uruguay Player 450,Uruguay,FB,2911,0.4669005428358645,1.648635349285844
451,Uruguay Player 451,Uruguay,FB,3004,0.42753125957423227,1.6318957984881703
452,Uruguay Player 452,Uruguay,FB,3084,0.45513241441992275,1.5792480274965441
453,Uruguay Player 453,Uruguay,FB,3097,0.4646107798089645,1.7332001778287323
454,Uruguay Player 454,Uruguay,DM,3070,0.315251575567216,2.375924363140563
455,Uruguay Player 455,Uruguay,DM,3034,0.3097972122730593,2.3247524213480864
456,Uruguay Player 456,Uruguay,DM,2936,0.3046546741955092,2.532651464272602
457,Uruguay Player 457,Uruguay,CM,2715,0.5137379814626408,0.4889341466812657
458,Uruguay Player 458,Uruguay,CM,2954,0.4393390177580086,0.5407460822844257
459,Uruguay Player 459,Uruguay,CM,2950,0.4493736053621826,0.48525535041875023
460,Uruguay Player 460,Uruguay,AM,3039,1.090502018821967,0.45227025832100753
461,Uruguay Player 461,Uruguay,AM,2910,1.0562401824694942,0.4975957483968938
462,Uruguay Player 462,Uruguay,AM,3005,1.1078346886483368,0.48380142999938214
463,Uruguay Player 463,Uruguay,FW,3187,0.935891231072028,0.48546102669400243
464,Uruguay Player 464,Uruguay,FW,3061,0.9369190693567387,0.5575237621699408
465,Uruguay Player 465,Uruguay,FW,2844,1.0350803610048747,0.5858718077316052
466,Uruguay Player 466,Uruguay,FW,2941,0.861711771181287,0.40956600782923913
467,Uruguay Player 467,Uruguay,FW,3041,0.9849627192648805,0.5259876059528741
468,Paraguay Player 468,Paraguay,GK,3059,0.18478199232918693,-0.005719602688495931
469,Paraguay Player 469,Paraguay,GK,3065,0.21827497891665384,0.014486079136634515
470,Paraguay Player 470,Paraguay,GK,3010,0.20109058612947048,0.0027418707058278428
471,Paraguay Player 471,Paraguay,CB,3050,0.12278926061439455,1.2077030449006165
472,Paraguay Player 472,Paraguay,CB,2932,0.19456162920861844,1.0948543587255388
473,Paraguay Player 473,Paraguay,CB,2959,0.16523920674764433,1.1551525051792713
474,Paraguay Player 474,Paraguay,CB,3138,0.1735244942852084,1.1328693168823674
475,Paraguay Player 475,Paraguay,CB,3229,0.1832832585561896,1.1925051671168938
476,Paraguay Player 476,Paraguay,FB,3127,0.25625054514219964,0.8094294068363733
477,Paraguay Player 477,Paraguay,FB,2930,0.2513399944900038,0.727230512994708
478,Paraguay Player 478,Paraguay,FB,2915,0.22346320341558637,0.7103594869027957
479,Paraguay Player 479,Paraguay,FB,3053,0.25189745226363247,0.6955529326753627
480,Paraguay Player 480,Paraguay,DM,2979,0.15769986456128687,1.205332083528343
481,Paraguay Player 481,Paraguay,DM,2861,0.18221412544555032,1.1254273632471108
482,Paraguay Player 482,Paraguay,DM,2937,0.17138503159280968,1.0368264247352599
483,Paraguay Player 483,Paraguay,CM,3089,0.25016402355014333,0.3242781126383964
484,Paraguay Player 484,Paraguay,CM,3036,0.2311991255545191,0.2519494433747035
485,Paraguay Player 485,Paraguay,CM,2953,0.2118885428147098,0.3141348951937441
486,Paraguay Player 486,Paraguay,AM,2987,0.5579730738657301,0.34975237421392236
487,Paraguay Player 487,Paraguay,AM,3125,0.4877506867701167,0.3467672909058613
488,Paraguay Player 488,Paraguay,AM,2922,0.5669720520015326,0.23381098024509028
489,Paraguay Player 489,Paraguay,FW,3034,0.455494303018293,0.3376342427900924
490,Paraguay Player 490,Paraguay,FW,2869,0.42591870725416414,0.325153131141569
491,Paraguay Player 491,Paraguay,FW,3008,0.4450641030969104,0.28139853623727157
492,Paraguay Player 492,Paraguay,FW,2968,0.42158237709546514,0.28648421649094385
493,Paraguay Player 493,Paraguay,FW,2968,0.47293757111522183,0.3563501511421599
494,Vinícius Júnior,Brazil,FW,3141,1.3181690381666578,0.6492456968746608
495,Alisson,Brazil,GK,2938,0.38827411819783614,0.06546467528219466
496,Brazil Player 496,Brazil,GK,3078,0.3126825391017097,0.07180691509916755
497,Brazil Player 497,Brazil,GK,3008,0.30503823084064513,0.012764678296643347
498,Brazil Player 498,Brazil,CB,2864,0.3691191190384148,2.5374687300213896
499,Brazil Player 499,Brazil,CB,2958,0.32602219039519414,2.3226738674093546
500,Brazil Player 500,Brazil,CB,2983,0.3431121703317171,2.526070580018165
501,Brazil Player 501,Brazil,CB,3043,0.32638562413087596,2.6044799626094366
502,Brazil Player 502,Brazil,CB,3029,0.34658902313471535,2.4853783816083324
503,Brazil Player 503,Brazil,FB,3032,0.535185491121685,1.6479396947784741
504,Brazil Player 504,Brazil,FB,3137,0.4733510603030573,1.6275081865407575
505,Brazil Player 505,Brazil,FB,2884,0.4706258570311782,1.5891519399361373
506,Brazil Player 506,Brazil,FB,2898,0.48151027042170264,1.7137995763243128
507,Brazil Player 507,Brazil,DM,2884,0.357958777241202,2.455352223404502
508,Brazil Player 508,Brazil,DM,2943,0.2778085584597982,2.664422198641855
509,Brazil Player 509,Brazil,DM,3008,0.3101963895497033,2.4659697636818065
510,Brazil Player 510,Brazil,CM,2966,0.43356865064820976,0.5467917784286891
511,Brazil Player 511,Brazil,CM,2989,0.45051932996627164,0.5940423540593366
512,Brazil Player 512,Brazil,CM,2958,0.46208202851281743,0.5408271543878173
513,Brazil Player 513,Brazil,AM,2917,1.038946729277983,0.511297954343877
514,Brazil Player 514,Brazil,AM,2950,1.1973317428585082,0.6354669460114699
515,Brazil Player 515,Brazil,AM,2992,1.054072821836477,0.5627602728771378
516,Brazil Player 516,Brazil,FW,3044,0.9763728187229405,0.5912540820238004
517,Brazil Player 517,Brazil,FW,3002,0.9678041736573816,0.49343564510008026
518,Brazil Player 518,Brazil,FW,3098,0.9918186866841212,0.5560315995332948
519,Brazil Player 519,Brazil,FW,2905,1.0002020858216998,0.5714183126541207
520,Colombia Player 520,Colombia,GK,2905,0.26233790999816625,0.04555717802695087
521,Colombia Player 521,Colombia,GK,2928,0.26036084214004573,0.04006671632696501
522,Colombia Player 522,Colombia,GK,2962,0.2684864221730327,0.006683160321612032
523,Colombia Player 523,Colombia,CB,3052,0.24089175897991788,1.8248410409645535
524,Colombia Player 524,Colombia,CB,3026,0.2779780187556923,1.84558241113208
525,Colombia Player 525,Colombia,CB,2952,0.24522437181845477,1.8874527188894512
526,Colombia Player 526,Colombia,CB,3031,0.19262059210763896,1.8892446609272964
527,Colombia Player 527,Colombia,CB,3154,0.2748915172775517,1.6732462002332718
528,Colombia Player 528,Colombia,FB,3053,0.324667005320867,1.2530999678325265
529,Colombia Player 529,Colombia,FB,2924,0.43643889544566516,1.202076722971685
530,Colombia Player 530,Colombia,FB,2733,0.29476197061676973,1.3825227465057832
531,Colombia Player 531,Colombia,FB,3053,0.3216579029351948,1.2548589214457178
532,Colombia Player 532,Colombia,DM,2942,0.23461346433829458,1.719399029023634
533,Colombia Player 533,Colombia,DM,2980,0.23638631454869286,1.8679300142651152
534,Colombia Player 534,Colombia,DM,3066,0.241541011648113,1.8396304344677845
535,Colombia Player 535,Colombia,CM,2867,0.33901842421772327,0.3348213170634557
536,Colombia Player 536,Colombia,CM,2982,0.3400401699808187,0.41927768695401035
537,Colombia Player 537,Colombia,CM,2991,0.34878004129320006,0.3562509938519029
538,Colombia Player 538,Colombia,AM,2923,0.820007154765519,0.3931034037430609
539,Colombia Player 539,Colombia,AM,2964,0.8521535002776427,0.43199733869961604
540,Colombia Player 540,Colombia,AM,2864,0.7947948149176365,0.4395360024183761
541,Colombia Player 541,Colombia,FW,3155,0.7309396861686643,0.4475376727031888
542,Colombia Player 542,Colombia,FW,2945,0.7598805804443723,0.5158874781532661
543,Colombia Player 543,Colombia,FW,2895,0.7648243584912456,0.3433324184985875
544,Colombia Player 544,Colombia,FW,2912,0.7460470113071522,0.4950082258892389
545,Colombia Player 545,Colombia,FW,2954,0.8162288114928261,0.468176734799374
546,Ecuador Player 546,Ecuador,GK,2924,0.21035479778375366,-0.04160126332456299
547,Ecuador Player 547,Ecuador,GK,2981,0.16323471764566028,-0.0010694584370761772
548,Ecuador Player 548,Ecuador,GK,2998,0.16619922319616276,0.01877009541224532
549,Ecuador Player 549,Ecuador,CB,3165,0.1442209769051989,1.1579532402850292
550,Ecuador Player 550,Ecuador,CB,3019,0.15958970260680266,1.2461529115816323
551,Ecuador Player 551,Ecuador,CB,2970,0.17607425517145336,1.2471618513360287
552,Ecuador Player 552,Ecuador,CB,2985,0.16078649337900675,1.198020322260242
553,Ecuador Player 553,Ecuador,CB,3173,0.185314250912984,1.2596902929517042
554,Ecuador Player 554,Ecuador,FB,2891,0.23749702178898366,0.820356829718771
555,Ecuador Player 555,Ecuador,FB,3076,0.23126834900641574,0.8311125621654059
556,Ecuador Player 556,Ecuador,FB,2968,0.2200180306322157,0.7606856452315808
557,Ecuador Player 557,Ecuador,FB,2989,0.23439615933271543,0.825699984393863
558,Ecuador Player 558,Ecuador,DM,2917,0.20405822566979845,1.2587855053538037
559,Ecuador Player 559,Ecuador,DM,2935,0.18881327242832943,1.2503877966110595
560,Ecuador Player 560,Ecuador,DM,3058,0.20252333862622032,1.2766969966100121
561,Ecuador Player 561,Ecuador,CM,3114,0.21912211491923675,0.35428180573279017
562,Ecuador Player 562,Ecuador,CM,3122,0.24141182162958263,0.3366884506864459
563,Ecuador Player 563,Ecuador,CM,2798,0.2380164501813054,0.3703694724290858
564,Ecuador Player 564,Ecuador,AM,2913,0.5806501962682205,0.3027512163358518
565,Ecuador Player 565,Ecuador,AM,2988,0.5449837344919418,0.26230251052610193
566,Ecuador Player 566,Ecuador,AM,2834,0.5570719234628194,0.2629334698964069
567,Ecuador Player 567,Ecuador,FW,3034,0.46943618957345856,0.23470955218529366
568,Ecuador Player 568,Ecuador,FW,2930,0.4738297274444794,0.26464723388814104
569,Ecuador Player 569,Ecuador,FW,2899,0.45138144956582216,0.2867797642974796
570,Ecuador Player 570,Ecuador,FW,2975,0.47544809677393035,0.3391831926530317
571,Ecuador Player 571,Ecuador,FW,2912,0.4884890145259967,0.3086655539478764
572,Morocco Player 572,Morocco,GK,3009,0.250646829483665,0.0191209305439859
573,Morocco Player 573,Morocco,GK,2936,0.2507477694446461,0.0449404502591657
574,Morocco Player 574,Morocco,GK,3029,0.24093726191985607,0.10400479116539167
575,Morocco Player 575,Morocco,CB,3075,0.2594746147203534,1.8137977789817537
576,Morocco Player 576,Morocco,CB,3004,0.2438551265394441,1.711093225266596
577,Morocco Player 577,Morocco,CB,2924,0.27257770768536016,1.8738878807923467
578,Morocco Player 578,Morocco,CB,3029,0.22972225538579064,1.8021609966504861
579,Morocco Player 579,Morocco,CB,2979,0.2397022053412901,1.9124169464947567
580,Morocco Player 580,Morocco,FB,2963,0.3440540382772707,1.2633605744369791
581,Morocco Player 581,Morocco,FB,3024,0.35249047728210403,1.2068941139957003
582,Morocco Player 582,Morocco,FB,2970,0.396407300921022,1.1564439479098398
583,Morocco Player 583,Morocco,FB,3066,0.38390987258684856,1.342607305272734
584,Morocco Player 584,Morocco,DM,2983,0.2325975425860188,1.9055743346502183
585,Morocco Player 585,Morocco,DM,3038,0.2437657029814948,1.7836244219605517
586,Morocco Player 586,Morocco,DM,2873,0.2713580963442738,1.7488079780457688
587,Morocco Player 587,Morocco,CM,3031,0.32604080501142196,0.38237680531418444
588,Morocco Player 588,Morocco,CM,2943,0.3691785358297015,0.3887243107132158
589,Morocco Player 589,Morocco,CM,3166,0.3973192427695593,0.38138272985778593
590,Morocco Player 590,Morocco,AM,3082,0.8170406787922829,0.4993879730893923
591,Morocco Player 591,Morocco,AM,2961,0.7814454340005709,0.46115132349510896
592,Morocco Player 592,Morocco,AM,2961,0.848428861486637,0.44164678120485623
593,Morocco Player 593,Morocco,FW,2987,0.7825520037224359,0.46181789252586014
594,Morocco Player 594,Morocco,FW,3027,0.7362799923880042,0.5042197713395067
595,Morocco Player 595,Morocco,FW,3079,0.658810504684029,0.45312043722735706
596,Morocco Player 596,Morocco,FW,2993,0.6908195672119144,0.45000875165087034
597,Morocco Player 597,Morocco,FW,2994,0.7070401937876218,0.39356885107995976
598,Senegal Player 598,Senegal,GK,2980,0.27419182529210234,0.005318184978572321
599,Senegal Player 599,Senegal,GK,2905,0.24738261159241962,0.05789476350225501
600,Senegal Player 600,Senegal,GK,3065,0.25756600640877375,0.05281313707645133
601,Senegal Player 601,Senegal,CB,2941,0.2889740867567058,1.9473956384780364
602,Senegal Player 602,Senegal,CB,2896,0.26808612405416204,1.9009826696685181
603,Senegal Player 603,Senegal,CB,3111,0.29857257131565257,1.829777497097263
604,Senegal Player 604,Senegal,CB,3046,0.29389206610104995,1.7433754867271003
605,Senegal Player 605,Senegal,CB,2961,0.3081639761128114,1.933433031253438
606,Senegal Player 606,Senegal,FB,2997,0.3668579813890475,1.2482293451442548
607,Senegal Player 607,Senegal,FB,3145,0.33639096983376476,1.2364025701741534
608,Senegal Player 608,Senegal,FB,3129,0.3219006450070869,1.245810353141241
609,Senegal Player 609,Senegal,FB,2995,0.35049736771423434,1.2215031441633508
610,Senegal Player 610,Senegal,DM,2865,0.24945406347966562,1.8868154861829927
611,Senegal Player 611,Senegal,DM,3093,0.2293732251457063,1.7541440243983715
612,Senegal Player 612,Senegal,DM,2967,0.2598413890500764,1.8604376518433456
613,Senegal Player 613,Senegal,CM,3156,0.32965101661146257,0.4435720091544651
614,Senegal Player 614,Senegal,CM,2936,0.3931292754177803,0.38851145331145215
615,Senegal Player 615,Senegal,CM,2974,0.30755869628887694,0.4125606147414308
616,Senegal Player 616,Senegal,AM,3147,0.827660562687148,0.4371972839627005
617,Senegal Player 617,Senegal,AM,2951,0.8207164844628351,0.39643258098032974
618,Senegal Player 618,Senegal,AM,2966,0.7235894466330444,0.3768362359960131
619,Senegal Player 619,Senegal,FW,2864,0.7755158644476011,0.4407744695167423
620,Senegal Player 620,Senegal,FW,2926,0.6930356774436134,0.4472592472524133
621,Senegal Player 621,Senegal,FW,2921,0.7048751484833321,0.43435840658225483
622,Senegal Player 622,Senegal,FW,3049,0.7252831381275593,0.35142765609169546
623,Senegal Player 623,Senegal,FW,2976,0.7086674838786446,0.421205791640001
624,Egypt Player 624,Egypt,GK,2790,0.1776187760499277,0.048688735367097426
625,Egypt Player 625,Egypt,GK,2913,0.1462298797584268,-0.0298528147092643
626,Egypt Player 626,Egypt,GK,2989,0.15097739323468246,0.018934313519707875
627,Egypt Player 627,Egypt,CB,3021,0.18158598823874697,1.1151956773110892
628,Egypt Player 628,Egypt,CB,3119,0.16988350747876912,1.122563014798061
629,Egypt Player 629,Egypt,CB,2957,0.17379627027508535,1.1103977084308945
630,Egypt Player 630,Egypt,CB,2842,0.18486286602561247,1.1312938063046465
631,Egypt Player 631,Egypt,CB,3004,0.17822316583023073,1.1537724661188795
632,Egypt Player 632,Egypt,FB,2954,0.24653004069022305,0.7872918480125689
633,Egypt Player 633,Egypt,FB,2878,0.23387190556202891,0.7526807478747588
634,Egypt Player 634,Egypt,FB,3063,0.28111625781340066,0.8367683748150119
635,Egypt Player 635,Egypt,FB,2871,0.20499176604797678,0.7348905901828654
636,Egypt Player 636,Egypt,DM,2965,0.2047230799964536,1.1301096867529168
637,Egypt Player 637,Egypt,DM,3010,0.19810166382620034,1.1501226310135093
638,Egypt Player 638,Egypt,DM,2967,0.21219721343288583,1.1438622781992493
639,Egypt Player 639,Egypt,CM,2958,0.22308236483097638,0.24817963695116918
640,Egypt Player 640,Egypt,CM,2945,0.23922759208195518,0.21107006171481874
641,Egypt Player 641,Egypt,CM,2950,0.21500662994202063,0.3273737918566503
642,Egypt Player 642,Egypt,AM,3231,0.48461107468736625,0.22905897531687427
643,Egypt Player 643,Egypt,AM,2920,0.5176903731835166,0.30124399184768863
644,Egypt Player 644,Egypt,AM,2940,0.49828216148015547,0.34864435866899274
645,Egypt Player 645,Egypt,FW,2922,0.4357570395946881,0.2052580064473622
646,Egypt Player 646,Egypt,FW,3080,0.464720728647329,0.2576571200723001
647,Egypt Player 647,Egypt,FW,2978,0.4599165137908586,0.23265047031399497
648,Egypt Player 648,Egypt,FW,2905,0.37430167882987303,0.33285089317429556
649,Egypt Player 649,Egypt,FW,2856,0.4949695541142898,0.3526364867856476
650,Nigeria Player 650,Nigeria,GK,2906,0.1722511689267347,0.020449739704089497
651,Nigeria Player 651,Nigeria,GK,3013,0.22142398898479104,0.0676586548348354
652,Nigeria Player 652,Nigeria,GK,2946,0.17786139659057867,0.06631536393548138
653,Nigeria Player 653,Nigeria,CB,2818,0.1498344413854574,1.1582559104432684
654,Nigeria Player 654,Nigeria,CB,3051,0.1747264750593368,1.0814169000789828
655,Nigeria Player 655,Nigeria,CB,2910,0.181834444357134,1.1971670476315117
656,Nigeria Player 656,Nigeria,CB,2871,0.18502358666774338,1.107713346163414
657,Nigeria Player 657,Nigeria,CB,2981,0.17156789675033896,1.0523156815746857
658,Nigeria Player 658,Nigeria,FB,2962,0.21702707753134148,0.8817489069950654
659,Nigeria Player 659,Nigeria,FB,2885,0.2208355402250047,0.781766813470487
660,Nigeria Player 660,Nigeria,FB,3134,0.2055832691729019,0.7399705723674342
661,Nigeria Player 661,Nigeria,FB,2810,0.21228444020229253,0.7437972407417772
662,Nigeria Player 662,Nigeria,DM,2949,0.16991028456775684,1.1518808498072313
663,Nigeria Player 663,Nigeria,DM,2840,0.17058786844996385,1.1002034373952985
664,Nigeria Player 664,Nigeria,DM,2941,0.196714805593984,1.1411938611313968
665,Nigeria Player 665,Nigeria,CM,2935,0.22327300624591712,0.2912712824103639
666,Nigeria Player 666,Nigeria,CM,3040,0.2599711234755474,0.30308996811174527
667,Nigeria Player 667,Nigeria,CM,2974,0.2496347901104272,0.275073579516783
668,Nigeria Player 668,Nigeria,AM,3036,0.5145891237662121,0.29531538199804175
669,Nigeria Player 669,Nigeria,AM,2883,0.4929735090163981,0.22042971454083723
670,Nigeria Player 670,Nigeria,AM,3163,0.5202807184892315,0.29111735793877513
671,Nigeria Player 671,Nigeria,FW,2874,0.44742091859274613,0.32031582600901964
672,Nigeria Player 672,Nigeria,FW,3152,0.49396736650139345,0.28617051666050447
673,Nigeria Player 673,Nigeria,FW,3064,0.4568383176527344,0.24275574210676693
674,Nigeria Player 674,Nigeria,FW,2936,0.4176056100503427,0.2752852057814571
675,Nigeria Player 675,Nigeria,FW,3103,0.38499636648515007,0.2749430299758325
676,Algeria Player 676,Algeria,GK,2987,0.15403153840267453,0.06848272277038467
677,Algeria Player 677,Algeria,GK,2968,0.1658731878086467,0.050080314905002435
678,Algeria Player 678,Algeria,GK,3032,0.1891643522503344,0.0006791882677730717
679,Algeria Player 679,Algeria,CB,2852,0.18184664136351397,1.117464348164945
680,Algeria Player 680,Algeria,CB,3028,0.19228806581875646,1.076567485366045
681,Algeria Player 681,Algeria,CB,2918,0.14973507895327914,1.1362891778836075
682,Algeria Player 682,Algeria,CB,2997,0.16114971442796897,1.1231251005538412
683,Algeria Player 683,Algeria,CB,2961,0.1699823051952259,1.1323659631167087
684,Algeria Player 684,Algeria,FB,3139,0.2175500204078841,0.8215264501036997
685,Algeria Player 685,Algeria,FB,3062,0.20676376453940487,0.8157415276903067
686,Algeria Player 686,Algeria,FB,3029,0.2260177043029797,0.7321670486520893
687,Algeria Player 687,Algeria,FB,2890,0.230739619777821,0.7143329026704971
688,Algeria Player 688,Algeria,DM,3156,0.1832596995556773,1.1569829879534645
689,Algeria Player 689,Algeria,DM,2911,0.15392912836474196,1.0803914323443566
690,Algeria Player 690,Algeria,DM,2885,0.17272034720808174,1.158372442340366
691,Algeria Player 691,Algeria,CM,2928,0.188661741557347,0.2874832027243577
692,Algeria Player 692,Algeria,CM,2877,0.2550617379808706,0.24790393598452845
693,Algeria Player 693,Algeria,CM,2985,0.2271319729874978,0.2974790014544976
694,Algeria Player 694,Algeria,AM,2902,0.5014040854691907,0.2772187253796566
695,Algeria Player 695,Algeria,AM,2821,0.5122438855725352,0.2315386058253185
696,Algeria Player 696,Algeria,AM,2873,0.4707748940420513,0.30091327341264384
697,Algeria Player 697,Algeria,FW,2968,0.4383013018025226,0.23583936879540462
698,Algeria Player 698,Algeria,FW,2910,0.4814458333466517,0.21240118684042378
699,Algeria Player 699,Algeria,FW,2939,0.4436568615912859,0.3158245200366147
700,Algeria Player 700,Algeria,FW,2930,0.4625663768295983,0.250416135268476
701,Algeria Player 701,Algeria,FW,3139,0.46391102013176316,0.21367259356384116
702,Ivory Coast Player 702,Ivory Coast,GK,2893,0.1631413311323516,-0.010642740594224846
703,Ivory Coast Player 703,Ivory Coast,GK,3013,0.20314094660223794,-0.014901721098744748
704,Ivory Coast Player 704,Ivory Coast,GK,2824,0.21300969790452004,0.003881295246100521
