Player_ID,Name,Nationality,Position,Date,Tier,Minutes,npxG_90,xA_90,SCA_90,Tackles_90,Interceptions_90,AerialWon_pct,PSxG_GA_90
154,Netherlands Player 154,Netherlands,FW,2022-02-12,Tier_1,50,0.41844310838235477,0.0,4.23147863918444,0.0,0.18464551022646783,0.38330526041701296,0.0
154,Netherlands Player 154,Netherlands,FW,2024-09-03,Tier_1,85,0.26460864705527604,0.18347176436226542,4.890185724178303,0.5320074649428695,0.0,0.2980797760011054,0.0
154,Netherlands Player 154,Netherlands,FW,2024-03-16,Tier_1,83,0.22991773827629156,0.0,4.342720658001584,1.00460888031415,0.0,0.5577840610085325,0.0
154,Netherlands Player 154,Netherlands,FW,2022-05-16,Tier_1,67,0.44105217005191416,0.0,3.44596836612053,1.137260989250031,0.0,0.517401651039249,0.0
154,Netherlands Player 154,Netherlands,FW,2024-10-07,Tier_1,73,0.3214361609812941,0.16608555178954837,4.804725915800213,0.08170002642165736,0.04875889772097847,0.5812015989061334,0.0
154,Netherlands Player 154,Netherlands,FW,2023-03-19,Tier_1,69,0.25195258684131067,0.2003298188535893,4.185065403658267,1.8752927333336826,0.0,0.40984565655951316,0.0
154,Netherlands Player 154,Netherlands,FW,2021-12-24,Tier_1,61,0.3198865378164056,0.0,4.480428871759949,0.25438050685701413,0.0,0.5989131201924155,0.0
154,Netherlands Player 154,Netherlands,FW,2021-09-30,Tier_1,65,0.3661031789112648,0.12488490117502965,3.0030426322542385,1.5405601684447146,0.2060807322630299,0.6269050458555021,0.0
154,Netherlands Player 154,Netherlands,FW,2023-05-17,Tier_1,65,0.3706659432221819,0.10960975203249577,4.165881781349237,0.0,0.9333382492345277,0.45839691409859884,0.0
154,Netherlands Player 154,Netherlands,FW,2022-05-25,Tier_1,74,0.29353999729071617,0.06652772696192526,2.962236211523233,0.0,0.2835892832944183,0.36538379633176243,0.0
155,Netherlands Player 155,Netherlands,FW,2022-12-15,Tier_1,72,0.19314664101230988,0.0,4.796403850263182,0.48253179328608337,0.48878633074043737,0.517978212697101,0.0
155,Netherlands Player 155,Netherlands,FW,2024-07-03,Tier_1,86,0.35511445091436944,0.0,2.879369828760227,0.0,0.5215274621800332,0.49258529011407476,0.0
155,Netherlands Player 155,Netherlands,FW,2022-10-16,Tier_1,60,0.24883351566996492,0.2365044085034479,3.406515846358454,1.1982767213110246,0.0,0.523833817420014,0.0
155,Netherlands Player 155,Netherlands,FW,2023-07-05,Tier_1,58,0.2180267906959707,0.06737510952454906,2.538685683001167,0.0,0.6279186122257177,0.6073727781114516,0.0
155,Netherlands Player 155,Netherlands,FW,2025-04-05,Tier_1,76,0.27302507926786285,0.0,4.759674826551418,0.9584175638322416,0.4492074089635715,0.3197505367574223,0.0
155,Netherlands Player 155,Netherlands,FW,2021-04-10,Tier_1,54,0.19312924944247611,0.15208973416336835,4.737702414590894,0.0,0.10785363248904686,0.5369921435856159,0.0
155,Netherlands Player 155,Netherlands,FW,2023-10-09,Tier_1,52,0.14255124481641915,0.07133650074505052,3.332661380790082,0.6180103799617731,0.06472688597479304,0.2834802495810234,0.0
155,Netherlands Player 155,Netherlands,FW,2024-07-28,Tier_1,60,0.2657815033554448,0.0,4.181479534774059,0.6513869353828117,0.9937451699063236,0.5699964104173995,0.0
155,Netherlands Player 155,Netherlands,FW,2021-06-18,Tier_1,50,0.25332519082656924,0.10109326354689074,3.854814950511857,0.43731832956486405,0.0031067181436585933,0.5239825631313935,0.0
155,Netherlands Player 155,Netherlands,FW,2024-10-21,Tier_1,55,0.2237832775262296,0.0,3.429056964795746,1.7654412187591664,1.0462061529412494,0.413914880760755,0.0
155,Netherlands Player 155,Netherlands,FW,2024-11-07,Tier_1,67,0.2571481584474744,0.14635639494741864,3.9676068662041755,0.0,0.08741911601624774,0.552259882365366,0.0
155,Netherlands Player 155,Netherlands,FW,2021-11-21,Tier_1,83,0.3522898346447603,0.026374261026140468,6.003505742734683,1.1681329939372944,0.4920263957180352,0.6333323688250878,0.0
155,Netherlands Player 155,Netherlands,FW,2024-06-10,Tier_1,89,0.2869344918473555,0.039554523507257064,4.510489012640658,1.432661696113517,0.0,0.5066612885835555,0.0
155,Netherlands Player 155,Netherlands,FW,2024-01-20,Tier_1,59,0.3362560683774101,0.19419716568452028,4.1919711551264465,0.5335750273526358,0.6927607329994117,0.48775796714015696,0.0
155,Netherlands Player 155,Netherlands,FW,2023-02-09,Tier_1,69,0.30115262242905294,0.10059959128963024,3.5103566536430195,0.7119018297339601,0.0,0.550408247396498,0.0
155,Netherlands Player 155,Netherlands,FW,2023-06-27,Tier_1,85,0.40857967305309695,0.1136708731460794,1.5794306352540577,1.5030047915636195,0.4112535067285002,0.44890348542336056,0.0
155,Netherlands Player 155,Netherlands,FW,2021-01-28,Tier_1,89,0.4098751054150484,0.0,4.283297122213731,0.17128828020926318,0.6782429508984739,0.5282573507075117,0.0
155,Netherlands Player 155,Netherlands,FW,2021-02-13,Tier_1,50,0.3868700951830209,0.0,3.836194956682857,1.3518808023450468,1.136566070989615,0.5949391136920272,0.0
155,Netherlands Player 155,Netherlands,FW,2022-10-15,Tier_1,50,0.3989311778579838,0.17886620150825489,4.832941623264173,0.0,0.5347191931860913,0.48348710924605665,0.0
155,Netherlands Player 155,Netherlands,FW,2025-06-09,Tier_1,47,0.24361174337028554,0.020232234555065634,4.745439353628351,1.0392289980374607,0.0,0.48203769788271017,0.0
155,Netherlands Player 155,Netherlands,FW,2023-03-22,Tier_1,72,0.21591063166732877,0.09542951872301197,3.9979779073994433,0.0,0.49700173733976316,0.3301967460856332,0.0
155,Netherlands Player 155,Netherlands,FW,2021-11-07,Tier_1,72,0.3765612059260746,0.19012344305418882,3.7389906417408776,0.6039393565062723,0.7196359658258447,0.36513916658141904,0.0
155,Netherlands Player 155,Netherlands,FW,2023-04-12,Tier_1,87,0.27880043124202547,0.14335614394513815,1.8524711406950438,0.6676329851756659,0.4729355283992258,0.3232399937603768,0.0
155,Netherlands Player 155,Netherlands,FW,2024-10-28,Tier_1,66,0.20996563175184352,0.0,4.115241054109709,1.4473878448353137,0.0,0.44858918085020605,0.0
155,Netherlands Player 155,Netherlands,FW,2025-12-09,Tier_1,66,0.28268814068105796,0.0,4.983411170914167,0.7956890176463113,0.06646489250686582,0.4921206986306466,0.0
155,Netherlands Player 155,Netherlands,FW,2021-10-24,Tier_1,83,0.28991737523253364,0.025725337042458482,2.5375863469692477,0.5507264633978379,0.28825492405100017,0.42735469330803666,0.0
155,Netherlands Player 155,Netherlands,FW,2023-12-04,Tier_1,85,0.3161845141347197,0.028039143268727997,4.261443221534988,0.0,0.0,0.38766503597278257,0.0
155,Netherlands Player 155,Netherlands,FW,2021-01-11,Tier_1,46,0.28493422005134095,0.07268931844117599,4.672894587703244,0.8342060942276437,0.0,0.47015691433037776,0.0
155,Netherlands Player 155,Netherlands,FW,2023-02-26,Tier_1,74,0.08057632100591872,0.09157173923054558,3.65481116634055,1.7564272715042777,0.0,0.3669720466937248,0.0
155,Netherlands Player 155,Netherlands,FW,2022-01-16,Tier_1,60,0.38115735917392374,0.12541251203902737,4.3825123530336,0.0,0.0,0.28416462960542055,0.0
155,Netherlands Player 155,Netherlands,FW,2026-01-26,Tier_1,82,0.3999136760649754,0.08695332327738237,3.5845106766773047,0.4166888595527469,0.961613477813976,0.5577185958886312,0.0
155,Netherlands Player 155,Netherlands,FW,2025-10-02,Tier_1,55,0.300336559854558,0.0,2.471385123007355,0.0,0.006377844699497037,0.4378992639873363,0.0
155,Netherlands Player 155,Netherlands,FW,2023-07-12,Tier_1,72,0.2541169993703871,0.15023418543261413,3.276045077262951,1.1482864507281767,0.5995523027620655,0.2193143664226895,0.0
155,Netherlands Player 155,Netherlands,FW,2022-05-20,Tier_1,60,0.2923880484456071,0.021300373654752118,2.9350102976479633,0.22490531259037416,0.6322629218043672,0.5258412709101729,0.0
155,Netherlands Player 155,Netherlands,FW,2021-07-18,Tier_1,77,0.3817118245952211,0.25780809160499635,2.053230954825052,0.8598432596760783,0.0,0.5208971287613927,0.0
155,Netherlands Player 155,Netherlands,FW,2025-02-01,Tier_1,49,0.19878738409544855,0.16270321280921013,2.741389052107915,0.1320133226157334,0.43453737578386364,0.5233563843663718,0.0
155,Netherlands Player 155,Netherlands,FW,2024-02-19,Tier_1,47,0.31552910754583047,0.03317810061819555,2.106294366262997,1.4283287518245016,0.2958957239051772,0.46865868431468294,0.0
155,Netherlands Player 155,Netherlands,FW,2023-11-04,Tier_1,55,0.2940455806996587,0.03768980818476679,4.487352372193633,0.8110710243163408,0.12803842944929147,0.3031614334901498,0.0
155,Netherlands Player 155,Netherlands,FW,2022-04-22,Tier_1,59,0.17604937838606008,0.15976505577281153,3.372206855198491,0.29776021254333784,0.32534971417711145,0.45627724232400085,0.0
155,Netherlands Player 155,Netherlands,FW,2024-12-02,Tier_1,71,0.21265497919793006,0.09040834333104612,4.3242993452739045,0.7348216332203463,0.033191686550510635,0.4474892475981115,0.0
156,Italy Player 156,Italy,GK,2023-02-23,Tier_1,72,0.057476374810497534,0.13015278966237803,1.173791722588316,0.0,0.0394859747429932,0.5990334898708928,-0.06987649197406336
156,Italy Player 156,Italy,GK,2025-11-28,Tier_1,89,0.03311609482482663,0.2171505743995626,0.03638580817420589,0.5130717322263537,0.3271494225265378,0.5947815712320197,0.03730463434069893
156,Italy Player 156,Italy,GK,2025-07-31,Tier_1,57,0.04549055375033389,0.03545413858060132,2.174475105505881,0.5889543897174891,0.7306162625451056,0.3680262756202226,0.40560353308373664
156,Italy Player 156,Italy,GK,2021-01-13,Tier_1,81,0.1380631900226686,0.0,0.0,0.0,0.779164721268113,0.292785757823875,-0.06596135656355598
156,Italy Player 156,Italy,GK,2021-07-08,Tier_1,67,0.11271090126494904,0.06104500979092959,0.48163455016392875,0.8072234775536796,0.6258887679674634,0.2497112904375495,0.44476379382811043
156,Italy Player 156,Italy,GK,2024-12-26,Tier_1,73,0.050683322725805516,0.09570447643272734,2.428686022076107,0.0,0.0,0.48905616021347365,0.040715570899538554
156,Italy Player 156,Italy,GK,2021-05-24,Tier_1,60,0.0,0.06883323953287236,0.49722895726205285,0.4120040941424521,0.0,0.44640218681318156,-0.07664188732934286
156,Italy Player 156,Italy,GK,2025-10-28,Tier_1,60,0.0,0.06052268831137909,2.02910360895195,1.104628679845392,0.0,0.422721199455975,-0.3056800903020742
156,Italy Player 156,Italy,GK,2024-12-19,Tier_1,88,0.0,0.026767835227547356,1.7493614466976988,0.4535647885542825,0.8008675872794071,0.3970899169951471,-0.002647831177448899
156,Italy Player 156,Italy,GK,2021-10-13,Tier_1,48,0.10883472751851306,0.11687996554322715,2.3887961918025384,0.24853645498389898,1.1179811668126705,0.3947621532719353,-0.2546998079420938
156,Italy Player 156,Italy,GK,2025-10-07,Tier_1,46,0.07205075803618974,0.08273223773664602,0.0,0.9322309844214043,0.0,0.32889369220209463,-0.09032043082053655
156,Italy Player 156,Italy,GK,2021-11-24,Tier_1,56,0.13644879935894927,0.004488383015931442,0.0,0.11411256377332163,0.3449765963773358,0.5463368072995177,-0.09811535432837108
156,Italy Player 156,Italy,GK,2022-11-26,Tier_1,66,0.07966764980450003,0.025989656155888892,1.7822873489795121,0.20875144221322,0.0,0.43227781926542425,0.21527132670704813
156,Italy Player 156,Italy,GK,2025-03-27,Tier_1,52,0.10420386664625815,0.0,1.2093676266453102,0.9852342309477611,0.8876400050945294,0.5294499812594492,0.10744583547834674
156,Italy Player 156,Italy,GK,2023-05-31,Tier_1,74,0.025195267653530286,0.0,2.342830043861861,0.0,0.590115142107879,0.49154712310121673,-0.03641277306017893
156,Italy Player 156,Italy,GK,2022-03-12,Tier_1,79,0.0,0.1507254681017809,0.39158714751280244,0.0,1.1834247906203537,0.5199295318824018,0.22107374085789366
156,Italy Player 156,Italy,GK,2023-09-18,Tier_1,46,0.11280098647209896,0.0,3.015395973317032,0.0,0.7583505080463793,0.4250516691105331,0.15915100748901803
156,Italy Player 156,Italy,GK,2025-02-23,Tier_1,82,0.12824631275485732,0.05507684920721749,1.195092675120974,0.9803463242364459,0.21840620962436852,0.4717149959640525,0.12736220779685864
156,Italy Player 156,Italy,GK,2021-11-27,Tier_1,62,0.057417248768060876,0.011926822982389805,0.8728845309758074,0.10618815633154455,0.3525563869749559,0.5767862076760203,0.18549471276406732
156,Italy Player 156,Italy,GK,2023-12-08,Tier_1,74,0.0,0.0,0.8972101618352549,0.1427411316633802,0.0,0.47538128714905603,0.014347646007793716
156,Italy Player 156,Italy,GK,2023-02-14,Tier_1,45,0.11680379281472764,0.0,0.18057650331695785,0.3457152149341429,0.32367324290569316,0.3060906155134492,0.15901062226776055
156,Italy Player 156,Italy,GK,2023-08-08,Tier_1,78,0.13897233058917385,0.0015645285295040057,1.658439215413704,0.0,0.2098944495200232,0.4634567608270537,-0.08324308623951114
156,Italy Player 156,Italy,GK,2024-07-04,Tier_1,78,0.0,0.04498096048733914,0.9034912010447363,2.6329696278139547,0.33492129264831416,0.5665171990965922,0.26195352236183667
156,Italy Player 156,Italy,GK,2024-01-16,Tier_1,87,0.04660559042040443,0.011034576351487933,0.32495154895770606,0.7263306820618574,0.8658043769031065,0.5433431602102885,0.3978328099908896
156,Italy Player 156,Italy,GK,2023-11-22,Tier_1,82,0.10293238978887309,0.1264894382956226,0.0,0.0,0.23126609775028775,0.6321457414498799,0.4012556153586438
156,Italy Player 156,Italy,GK,2021-11-14,Tier_1,69,0.16392477836697816,0.05344038806950471,2.89676441094485,1.0645672904001633,1.7982267631466393,0.4606255084408733,0.11512053239907079
156,Italy Player 156,Italy,GK,2024-03-12,Tier_1,50,0.027234219393810644,0.0,1.2711617508237332,1.1963710311851719,0.082653655201195,0.45275836424942856,0.7311228978115154
156,Italy Player 156,Italy,GK,2023-09-05,Tier_1,64,0.10256996482727662,0.034280650979997856,1.576428528228477,2.695895422836327,0.3669378800401601,0.35851606487608434,0.5080694666814032
156,Italy Player 156,Italy,GK,2024-01-21,Tier_1,55,0.12401676241832141,0.0,2.572716030055096,0.0,1.132994895195724,0.5144276668776232,0.5033920127140329
156,Italy Player 156,Italy,GK,2021-07-08,Tier_1,85,0.0,0.11527387556016473,0.7818140895115647,0.0,0.8717029600317652,0.3061621550541488,-0.24516433830576645
156,Italy Player 156,Italy,GK,2024-01-07,Tier_1,62,0.04702993738728792,0.02914003552809708,2.6813178934149384,0.1865087724559928,0.04166767687205497,0.35427702483158435,-0.018715148749237673
156,Italy Player 156,Italy,GK,2023-04-25,Tier_1,52,0.07450032111590103,0.0,0.0,1.114540005211372,0.6995852110824765,0.36947146166694445,0.016093520615296182
156,Italy Player 156,Italy,GK,2022-03-16,Tier_1,73,0.025333502405386406,0.08774703794353617,1.1872932819976272,1.3200362366078453,0.13835346277563051,0.6173788617191672,-0.08984753222027674
156,Italy Player 156,Italy,GK,2021-02-03,Tier_1,76,0.06717474301595486,0.03007405464643433,1.6542145773353822,0.6652012788804089,0.0,0.33708391050550424,-0.017696457854510905
156,Italy Player 156,Italy,GK,2025-08-11,Tier_1,75,0.03446648162119652,0.013258811856073971,1.269164973709317,0.32679765227078883,0.5534986875517501,0.4573905656050905,0.3097098695368876
156,Italy Player 156,Italy,GK,2021-04-28,Tier_1,47,0.001570210134968067,0.10201699269697932,0.5779687188635606,0.854220717653057,0.9871172501975771,0.12216176177868093,-0.11080603051815656
156,Italy Player 156,Italy,GK,2021-01-24,Tier_1,52,0.23023897400144178,0.16466614692738818,0.09188368021177085,1.3320922506258759,0.0,0.4724290756262348,0.220186518921082
156,Italy Player 156,Italy,GK,2025-04-13,Tier_1,58,0.20079761150343556,0.2127619515924078,0.0,1.1655608487032676,0.0,0.42774627610861843,-0.07536940740984678
156,Italy Player 156,Italy,GK,2023-02-18,Tier_1,46,0.0,0.0,1.3253360179242468,0.0,0.06557804014271346,0.41730578214631736,0.47029709058151137
156,Italy Player 156,Italy,GK,2025-11-14,Tier_1,89,0.06723725029712362,0.04831906288120887,2.3497147290194578,1.816599918259222,0.0,0.32847613673987147,-0.3914203760755246
157,Italy Player 157,Italy,GK,2022-04-27,Tier_1,78,0.0,0.026150027041873077,0.15371188499297772,0.0,0.7818068504561224,0.24417651207490787,-0.06178649863613994
157,Italy Player 157,Italy,GK,2022-12-23,Tier_1,63,0.00012941502209782435,0.07010648384205923,1.9219364769161247,0.7153490012978257,0.7922114881773323,0.5257148808499612,0.24597239008861654
157,Italy Player 157,Italy,GK,2021-08-01,Tier_1,63,0.0520871614010609,0.10499810671196255,0.13212285487265252,1.0390514771189587,0.0,0.503451730013039,0.06367130378846844
157,Italy Player 157,Italy,GK,2021-05-28,Tier_1,79,0.0,0.1278598705967472,1.2924087835519806,0.0,0.37837367563591373,0.39719111316152866,-0.23082529386960132
157,Italy Player 157,Italy,GK,2024-01-25,Tier_1,58,0.0841970024720308,0.0,3.267895636068299,1.4073913217425877,0.0,0.590958377138654,0.08805244966336134
157,Italy Player 157,Italy,GK,2022-04-05,Tier_1,77,0.18701866855504945,0.2348885129501635,3.162173388290083,0.8883018694712814,0.6184907179098509,0.4456765046682442,-0.04017935048083668
157,Italy Player 157,Italy,GK,2021-09-17,Tier_1,84,0.0,0.05951678306161071,0.0,1.160088704399035,1.3483145435108435,0.38023474044427413,-0.26355811544539004
157,Italy Player 157,Italy,GK,2021-03-14,Tier_1,64,0.04479849522254928,0.0,0.9871110501359337,0.0,0.1258749086323421,0.46333845055960826,0.1607972044041428
157,Italy Player 157,Italy,GK,2021-11-27,Tier_1,59,0.0,0.1613533290106825,0.9155290156607157,0.6606533630838803,0.9227480064302345,0.48818152892426914,0.3104560272784216
157,Italy Player 157,Italy,GK,2021-02-18,Tier_1,58,0.15936917835471742,0.21199860973176882,3.57565031563616,1.2054017706003484,1.2882566601179453,0.39004219831635245,-0.09321784390053024
157,Italy Player 157,Italy,GK,2024-05-30,Tier_1,64,0.06018146377965183,0.099513171121447,1.4828638285904354,0.012294753207608866,0.0,0.42706045856390773,0.04206519001029392
157,Italy Player 157,Italy,GK,2024-10-20,Tier_1,60,0.046154625724012605,0.010380781217540866,1.461438345043315,0.0944809461216225,1.0962055865993827,0.4740121790769536,-0.05386720737855655
157,Italy Player 157,Italy,GK,2023-03-05,Tier_1,70,0.1222013261724746,0.14628433685014955,2.029801490889784,2.2415864826474836,0.0,0.3904966910572504,0.39137409259563155
157,Italy Player 157,Italy,GK,2022-05-20,Tier_1,84,0.061197718004519695,0.05811965064387796,1.5693193966985137,1.6770868780763848,1.2393535122811568,0.3208475859226078,0.03168237247390149
157,Italy Player 157,Italy,GK,2021-02-01,Tier_1,47,0.0,0.0,1.2896398300302905,0.3015545782390647,1.1013574782971618,0.4878337577542781,-0.023952260025465424
157,Italy Player 157,Italy,GK,2022-06-24,Tier_1,75,0.08475498408625827,0.09636407583799221,1.6738588451324268,0.0,0.23463249311486215,0.507184094611654,0.048322517747967406
157,Italy Player 157,Italy,GK,2023-03-30,Tier_1,47,0.0648150793658887,0.07427242706682251,2.3608044022479886,1.5888228854914626,0.6664406430801186,0.7270846093963976,-0.06093894225074485
157,Italy Player 157,Italy,GK,2022-11-11,Tier_1,54,0.02403201935550339,0.09651643910499152,1.5173138624411537,1.2616559382461996,0.006704173698572513,0.18481708905675798,0.13437292711695142
157,Italy Player 157,Italy,GK,2021-02-06,Tier_1,82,0.06640764314517114,0.007974399343907639,0.0,0.04155812770935008,0.6925513373169332,0.452923776209851,0.2527058289699537
157,Italy Player 157,Italy,GK,2023-01-16,Tier_1,86,0.1396702211007222,0.058386799067470296,0.2959730745553635,0.8179008107726442,0.0,0.4932547662126667,0.14241693824109342
157,Italy Player 157,Italy,GK,2023-10-04,Tier_1,45,0.0,0.20552640110463855,2.0515077265732047,0.7460987441341589,0.45180327215205296,0.43085249989044067,-0.05874176864693703
157,Italy Player 157,Italy,GK,2024-04-17,Tier_1,67,0.10845482468177131,0.0,1.2506987041436388,0.627892050412247,0.5225907856159082,0.5341249957741673,0.135667424383424
157,Italy Player 157,Italy,GK,2021-02-26,Tier_1,73,0.022630465966290494,0.0,0.33924087972116235,0.0,0.5761675625917927,0.4364879318175312,0.14848123800321353
157,Italy Player 157,Italy,GK,2025-11-04,Tier_1,78,0.07031064990203176,0.15721249941300408,1.0686344006795456,0.7214842868631153,0.6204060100857488,0.3892124402536914,0.2453841598232555
157,Italy Player 157,Italy,GK,2021-12-02,Tier_1,48,0.0,0.0,0.5771767188862554,0.0,0.21318984266935204,0.53418911663653,0.21905481873419858
157,Italy Player 157,Italy,GK,2022-05-11,Tier_1,50,0.0,0.03980159611326148,1.6619490366045786,1.8052314272068035,0.4450397399131738,0.40139659049405024,0.005485884521447118
157,Italy Player 157,Italy,GK,2022-08-07,Tier_1,77,0.0,0.0,0.4192999129655558,0.9069658207843485,0.20329821827564223,0.36750409413036855,0.1513560071613248
157,Italy Player 157,Italy,GK,2021-07-14,Tier_1,53,0.0924867575744097,0.0635748060448515,0.16576123178946256,1.331432298903446,0.7348206511479769,0.4429857426208001,0.6347040696402932
157,Italy Player 157,Italy,GK,2021-01-03,Tier_1,72,0.17811971810291952,0.02623264982671718,2.164961615577209,0.0,0.2600582428568835,0.3815210704392765,0.05006255015446899
157,Italy Player 157,Italy,GK,2021-07-21,Tier_1,83,0.06162451143558827,0.004790901422942362,0.5451610870905668,1.9399713814241635,0.025944749864671268,0.3673230451046397,0.1957603030554395
157,Italy Player 157,Italy,GK,2024-04-29,Tier_1,80,0.06276586564098494,0.024850644970495047,1.8181971260737484,1.0781232674118413,0.0,0.557653255109182,0.4421847843678637
157,Italy Player 157,Italy,GK,2021-07-26,Tier_1,47,0.0,0.11558807450963145,0.932640474035544,0.4286595264567621,0.0,0.4057996997732385,0.11880546791849647
157,Italy Player 157,Italy,GK,2024-02-09,Tier_1,45,0.053793261112551095,0.0,0.8952194019245101,0.0,0.9865664455656797,0.5484492744540039,0.3173663125851408
157,Italy Player 157,Italy,GK,2024-10-02,Tier_1,82,0.058927981581980246,0.0,0.0,0.4265008537832773,0.0,0.43979809528556313,-0.19453980105434626
157,Italy Player 157,Italy,GK,2025-03-10,Tier_1,55,0.1955510080990115,0.0896688035906989,1.1124759931059107,0.5931559600010007,0.7031835251590473,0.4876742184071832,0.1041799870038544
157,Italy Player 157,Italy,GK,2022-07-17,Tier_1,49,0.03870153190121419,0.0905579688770366,1.2846273060771696,1.5411048524085542,0.3169687524913948,0.37724963315530785,0.24094516729951937
157,Italy Player 157,Italy,GK,2023-01-20,Tier_1,59,0.0,0.08290892774551961,0.0,0.0,1.0777253813474312,0.5535359333841676,-0.0809281308138818
157,Italy Player 157,Italy,GK,2023-06-26,Tier_1,57,0.0,0.06539304055737538,2.72772948202325,0.8495130134031041,0.7607946213597285,0.3888944836915008,0.14785996397230433
157,Italy Player 157,Italy,GK,2024-03-03,Tier_1,52,0.15269528126055132,0.0,0.9909330821003014,0.0,0.4357167527132478,0.4439780272607651,0.049198149427894605
157,Italy Player 157,Italy,GK,2024-07-28,Tier_1,61,0.07000181686816441,0.1920932239360566,1.5534451200532284,0.8555980911277258,0.19406378653712578,0.5678940938699027,0.13160504546153534
158,Italy Player 158,Italy,GK,2024-11-30,Tier_1,77,0.08170454702344981,0.0,0.9385607270894114,0.9254512916362805,0.2875315125589574,0.4110587343569225,-0.05024497429868567
158,Italy Player 158,Italy,GK,2022-01-03,Tier_1,76,0.1594281860824724,0.03169788005262403,1.5815031947726297,1.2538460166595398,1.1543191712522545,0.5139155072011982,-0.12158959257234352
158,Italy Player 158,Italy,GK,2025-02-22,Tier_1,68,0.0,0.051503593005538036,1.3663924036989001,0.0,0.0,0.3972486440663792,0.38917588079514437
158,Italy Player 158,Italy,GK,2022-07-16,Tier_1,73,0.035850691998207534,0.2457099083645775,1.1583705211332087,0.6271021984344685,0.9427966364571834,0.42494880802092183,0.14705676630484565
158,Italy Player 158,Italy,GK,2025-01-11,Tier_1,71,0.0,0.10927648856846736,0.8655905920510194,1.2112690469826672,0.6407874381291598,0.6154888059217652,0.07627598826549258
158,Italy Player 158,Italy,GK,2023-09-06,Tier_1,75,0.032327258768707436,0.05006003203967972,1.3841697909900077,1.408631788489824,0.3341967137263427,0.3587944632953388,-0.06558556780366952
158,Italy Player 158,Italy,GK,2023-01-08,Tier_1,62,0.04543411364488845,0.1577626633276759,1.3096436437986583,0.49190280082657767,0.09749582908603993,0.49218294516269834,-0.14753342606281555
158,Italy Player 158,Italy,GK,2025-12-07,Tier_1,89,0.05208134658099926,0.04284487144844323,0.7719582738153382,0.817867952884141,0.1116142673539664,0.42689506521917603,0.24850211447466375
158,Italy Player 158,Italy,GK,2022-05-24,Tier_1,58,0.021266194062842234,0.0,1.659471489897531,0.0,1.1201360285096744,0.3338770857431871,0.008962148110235074
158,Italy Player 158,Italy,GK,2022-11-27,Tier_1,55,0.15416906163482563,0.17136158094751863,2.4393057838943895,0.0,0.0,0.3989614856788627,0.15857290559799864
158,Italy Player 158,Italy,GK,2026-03-05,Tier_1,82,0.11537428856265103,0.09457985861111648,0.008196233084585725,0.0,0.6631725767943755,0.4134086480702931,0.41716663938554116
158,Italy Player 158,Italy,GK,2022-06-12,Tier_1,45,0.0,0.11514490429814425,0.0,0.20419424176786038,0.0,0.4063213426240176,0.10802316135234785
158,Italy Player 158,Italy,GK,2026-01-03,Tier_1,63,0.24160996242332694,0.09265779772290682,1.3581745776660066,1.0740145454890935,0.8175539550138851,0.3945426074633029,0.1659646995896687
158,Italy Player 158,Italy,GK,2021-04-10,Tier_1,75,0.15966346824327787,0.1245636854369261,1.3504699123403152,0.022409805741744004,0.7189650489423558,0.5829691192394173,0.2903198712464225
158,Italy Player 158,Italy,GK,2025-03-01,Tier_1,47,0.06620602358121797,0.05165344754410961,0.035332248503334274,0.33416035225181545,0.8117279358602372,0.49898776160510294,0.2254675164116028
158,Italy Player 158,Italy,GK,2025-02-25,Tier_1,70,0.0,0.0,0.5828588407758118,0.0,0.06459721668612423,0.4721279193302857,0.0956615463112613
158,Italy Player 158,Italy,GK,2025-01-02,Tier_1,65,0.024108554270736344,0.08957383944834266,0.2608775921940125,0.8407844289364501,1.5605248903070592,0.22032642397495344,-0.04514230536177784
158,Italy Player 158,Italy,GK,2021-10-05,Tier_1,58,0.1346754365517815,0.0,1.7156741453384392,0.28267170108646805,0.0,0.4318777350492052,0.19301901056687154
158,Italy Player 158,Italy,GK,2024-11-02,Tier_1,47,0.0,0.0481145098593734,0.3948700229971096,0.414770626619288,0.0,0.5352700614292734,-0.01011932234246174
158,Italy Player 158,Italy,GK,2024-08-04,Tier_1,54,0.056382775307092195,0.12961380108261367,1.5704349723807114,0.7178848051785535,1.2323339395791164,0.6849338713242722,-0.1332072911661767
158,Italy Player 158,Italy,GK,2022-03-04,Tier_1,83,0.044124229550222105,0.21532495723309913,0.751126510716076,1.7566422330877125,0.8545330105056246,0.41896718192579974,0.040370443794547885
158,Italy Player 158,Italy,GK,2025-06-05,Tier_1,82,0.0,0.0,0.7998901568981418,0.0013824228401763117,0.6659944396704052,0.41664006781563157,-0.2631612721628528
158,Italy Player 158,Italy,GK,2021-11-25,Tier_1,69,0.0,0.09009336093506468,0.17523741303054508,0.8776615114513691,0.303255772697758,0.36461823455816667,0.15387678676424849
158,Italy Player 158,Italy,GK,2023-10-21,Tier_1,88,0.06583213693540892,0.0,2.266824369811407,0.0,0.6897123159632877,0.7875239376026485,0.176098840706582
158,Italy Player 158,Italy,GK,2023-02-03,Tier_1,84,0.08102872671920104,0.0,0.42208232075084806,0.0,0.9084601949930546,0.3693356848818262,0.04195941824817319
158,Italy Player 158,Italy,GK,2022-11-23,Tier_1,54,0.07629311175060209,0.009489226590117056,1.6223405752460192,0.0,0.6670841484560951,0.4839250255356449,0.07098190350865413
